Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Analyst,$38K-$75K (Glassdoor est.),"The Data Analyst is responsible for providing accurate, complete and meaningful reports and analysis used for business management and decision making. The Senior Data Analyst works closely with department and/or functional managers to determine report requirements, build reports, and quality test them prior to distribution. The Senior Data Analyst also provides support with project management services for large data projects.

Essential Job Functions
• Develops and deploys reporting and analysis that is accurate, complete and properly summarized to aid in management of business and management decision making. Responsible for extracting and summarizing data from JDE and other corporate systems.
• Has expert knowledge of JDE tables and field usage. Has thorough knowledge of other corporate software, programs and data tools. Assists managers with report design and development. Tests reports and ensures that they perform as expected.
• Understands flow of data internally and in relation to the General Ledger.
• Produces weekly, monthly, and quarterly trend and activity reports as well as other operational and management reports. Ensures that reports are produced per scheduled timelines for review by functional management teams.
• Analyzes large amounts of data and investigates and researches anomalies. Works with department and/or functional teams to correct issues when identified.
• Works with IT Business Intelligence team to design, test and deploy MRE reports for general usage.
• Provides support to management to produce reports and analyze large amounts of data as part of acquisitions or other special projects.
• Produces ad-hoc reporting as assigned.

TekCom Resources, Inc. is proud to be an Equal Opportunity Employer and values diversity. All employment is decided on the basis of qualifications, merit and business need. We are compliant with the Fair Chance Ordinance as applicable, and will consider all qualified applications for employment.",4.9,"TekCom Resources, Inc.
4.9","Phoenix, AZ","King of Prussia, PA",51 to 200 employees,2005,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1
Data Analyst,$38K-$75K (Glassdoor est.),"Stratum Networks is a rapidly growing information assurance and cybersecurity solutions

company that provides high-end network and security consulting to Department of Defense and Intelligence Community clients. We are looking for a talented and passionate Data Analyst who would support one of our clients located in the Annapolis Junction, MD area.


CANDIDATES ARE REQUIRED TO HAVE AN ACTIVE TS/SCI WITH POLYGRAPH TO

BE CONSIDERED FOR THE POSITION.
The Data Analyst will understand IT service related data on a large IT service contract, turn raw data into information, information into knowledge and knowledge into wisdom for meaningful business decisions. Uses enterprise monitoring and reporting tools to identify performance trends and discover opportunities for improvements in IT service processes and workflow.

Responsibilities include:
Creating and maintaining views into data sets to provide visualization of data analysis
Leading process benchmarking to ensure fit for purpose and best in class process delivery / execution
Working with engineering on technical solution benchmarking to identify opportunities for solution improvement
Working with operational and engineering organizations to identify Continual Service Improvement (CSI) enhancements
Preparing daily/period reports to communicate outcomes of data analyst activities

The data analyst shall have nine (9) years of experience that may include a combination of work history and education. A masters degree is equivalent to 6 years of experience, a bachelors degree is equivalent to 4 years of experience and an associates degree is equivalent to 2 years of experience. The degree must be from an accredited college or university.
Deep Knowledge with the related ITSM Processes and Polices
Deep Knowledge of Data Analysis tools and processes
Experience with enterprise level monitoring and reporting tools such as ServiceNow, Splunk, Solarwinds
Passion for customer service with a strong level of critical thinking in order to quickly resolve issues
Excellent oral and written communication skills. Ability to understand others and clearly express thoughts
Required Clearance: Candidate must have a TS/SCI polygraph clearance

Desired: ITIL v3 Foundations Certification. Preferred one or more ITIL Intermediate Certificate (Continual Service Improvement; Planning, Protection, and Optimization)

STRATUM NETWORKS OVERVIEW:

Stratum Networks is a rapidly growing information assurance and cybersecurity solutions

company with expert knowledge of implementing secure infrastructure, providing security

integration, development, assessment and training solutions. Our high-end network and security consulting to Department of Defense and Intelligence Community clients create robust, secure network infrastructure, policies, and procedures for local and global, terrestrial and satellite Networks.


As leading experts in their fields, our certified and highly experienced network, software

development, IT support and security professionals are able to provide the necessary design,

implementation, and consulting services to meet the demanding requirements of mission-critical networks. To learn more, visit www.stratumnet.com.


Stratum Networks, Inc is an equal opportunity employer, who participates in E-Verify. All

qualified applicants will receive consideration for employment without regard to race, color,

national origin, gender, religion, age, disability, veterans status, or any other classification as

required by applicable law.",2.9,"Stratum Networks
2.9","Fort Meade, MD","Annapolis, MD",1 to 50 employees,2008,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1
Data Analyst,$38K-$75K (Glassdoor est.),"Archimedes Global is currently recruiting a Data Analyst to join our team in Quantico, VA. This position is anticipated to start within the next 60 days so we are actively recruiting and building our team at this time.

The selected individual will:
Conduct full lifecycle analysis to include requirements, activities and design
Develop analysis and reporting capabilities
Monitor performance documentation, and metrics to identify improvements
Interpret data and analyze results using statistical techniques
Develop and implement data analyses, data collection systems, and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintaining databases
Interpret data, analyze results using statistical techniques, and provide ongoing reports
Develop and implement databases, data collection systems, data analytics, and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases / data systems. Identify, analyze, and interpret trends or patterns in complex data sets
Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
Work with management to prioritize business and information needs
Locate and define new process improvement opportunities
Required Qualifications:
Bachelor’s degree in Business, Economics, Computer Science, Information Management, Statistics, or in another field with demonstrable coursework in these areas.
Working experience as a data analyst or business data analyst
Strong knowledge of and experience with reporting packages (e.g. Business Objects), databases (e.g. SQL), programming (e.g. XML, JavaScript, or ETL frameworks)
Knowledge of statistics and experience using statistical packages for analyzing datasets (e.g. Excel, SPSS, SAS)
Active Top Secret security clearance required
Archimedes Global, Inc. is a diversified technology company providing information and engineering solutions to government and businesses worldwide. Archimedes delivers superior results by combining deep domain expertise with technology-enabled innovations. We are proud to offer highly competitive compensation packages and outstanding benefits. If you feel you have what it takes, turn your interest into action & apply now!",4.3,"Archimedes Global
4.3","Quantico, VA","Wesley Chapel, FL",51 to 200 employees,-1,Contract,Consulting,Business Services,$10 to $25 million (USD),-1
Data Analyst,$38K-$75K (Glassdoor est.),"This is an outstanding 2 year contract opportunity with our client, a well-respected market leader, located in Lake Success, NY.The Production Data Analyst (DA) develops database queries, scripts, tools, and methods to manage data according to client requirements, within defined technical standards, and within time constraints. Emphasis is on ETL procedures. The DA is proficient with relational database concepts and practices, is able to evaluate and write complex SQL queries, and can create and maintain common database objects such as views, stored procedures, and user-defined functions. The DA should be familiar with and able to utilize code management and/or revision control tools and follow standard software development practices. The majority of time is spent developing and refining ETL processes, writing update queries, and writing ad-hoc queries on behalf of clients and stakeholders.

Job Responsibilities

Develop and maintain ETL procedures according to client specifications and within defined technical standards.

Develop and maintain database stored procedures, user-defined functions, views, triggers and other common database objects.

Write custom and ad-hoc SQL queries and update queries.

Follow prescribed software development standards, processes, procedures, methodologies, etc., according to departmental policies and conventions.

Interact and correspond professionally with team members, project management, clients, and other stakeholders.

Account for and accurately log time against project work.

BS Computer Science or related discipline, or equivalent industry experience.

2+ years hands-on experience with MS SQL Server, 2008 R2 or higher, as a developer or DBA.

Strong SQL skills, able to create and to evaluate complex SQL statements involving numerous tables and complex relationships.

Ability to work in an environment with deadlines and shifting priorities.

Basic understanding of and experience with query performance tuning.

Experience developing and maintaining ETL procedures.

Experience with SSIS preferred.

Experience or familiarity with C# or Visual Basic is a plus

Ability to communicate effectively, both verbally and in writing; able to adjust for intended audience. Fluency in English.

THIS POSITION IS OPEN TO W-2 CANDIDATES ONLY. NO THIRD PARTIES PLEASE.",5.0,"Professional Resource Group
5.0","Lake Success, NY","Spring, TX",1 to 50 employees,-1,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),-1
Data Analyst,$38K-$75K (Glassdoor est.),"Dynamis, Inc is seeking a Data Analyst to support our client in Huntsville, Alabama. The Data Analyst will bring together theory and practice to identify and communicate data-driven insights that allow managers, stakeholders, and other executives in an organization to make more informed decisions on concepts of probability theory, statistical modeling, data visualization, predictive analytics, and risk management in the context of a business environment.

Responsibilities
Designing and maintaining data systems and databases; this includes fixing coding errors and other data-related problems.
Mining data from primary and secondary sources, then reorganizing said data in a format that can be easily read by either human or machine.
Using statistical tools to interpret data sets, paying particular attention to trends and patterns that could be valuable for diagnostic and predictive analytics efforts.
Demonstrating the significance of their work in the context of local, national, and global trends that impact both their organization and industry.
Preparing reports for executive leadership that effectively communicate trends, patterns, and predictions using relevant data.
Collaborating with programmers, engineers, and organizational leaders to identify opportunities for process improvements, recommend system modifications, and develop policies for data governance.
Creating appropriate documentation that allows stakeholders to understand the steps of the data analysis process and duplicate or replicate the analysis if necessary.
Required Experience/Skills/Education
Bachelors degree in a field like mathematics, finance, statistics, economics, computing science or related field.
Shall have a minimum of three (3) years of relevant experience.
Design, develop and implement visualization solutions for the data analytics. This includes the utilization of tools such as Tableau/Power BI/Kibana.
Perform Extract, Transform and Load (ETL) functions on data
Provide context and background data and analytics to provide insight to leadership on evidence-based trends and opportunities.
Proficient in use of SQL and Python and R.
Proficient in use of Word, Excel, PowerPoint, Outlook
Powered by JazzHR",4.7,"Dynamis, Inc
4.7","Huntsville, AL","Fairfax, VA",51 to 200 employees,2008,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1
Data Analyst,$38K-$75K (Glassdoor est.),"Steampunk is searching for a Data Analyst to support a government customer on site in Washington, DC. The primary responsibilities for the position are retrieving data, manipulating data, and responding to requests for specific data pertaining to subjects removed from the United States. The nature of the work requires that the candidate demonstrate initiative, organization, responsibility, customer service skills, and the ability to be flexible and adaptive to a fast-paced, fluid business environment. The candidate must be able to communicate effectively and decisively with all levels of the organization and be able to solve practical problems as well as exercise sound judgement with regards to sensitive and confidential information.
Contributions
Familiar in the usage of ACCESS, Hyperion, and or JavaScript and able to perform the following would be helpful:
Query building
Enterprise database management
Proficient in utilizing Excel to perform the following:
Creating PivotTables and utilizing dynamic ranges
Using a master pivot table to drive other pivot tables (via a VBA macro)
Measuring your data: COUNT(), COUNTA(), COUNTIF(), SUBTOTAL()
Formatting data and reformatting datatypes in Excel using formulas
Utilizing COUNTIFS, SUMIFS, VLOOKUP, IFERROR, and combinations of these formulas
Manipulation of large datasets in Excel (100,000+ rows)
Ability to learn and understand a business model and fully comprehend operational concepts, relationships between those concepts and data being utilized
Great critical thinking abilities, willingness to learn, and eagerness to do research
Support all analytical and statistical reporting requirements for program activities;
Analyze the efficiency of the enforcement lifecycle;
Develop, analyze and produce standardized statistical reports AND ad hoc reports for internal and external customers, including Congress, Agency leadership and various stakeholders;
Track tasking’s assigned to the program
Qualifications
Two (2) years relevant experience in research, organizational and business analyses and forecasts
Bachelor’s degree



Steampunk is a Change Agent in the Federal contracting industry, bringing new thinking to clients in the Homeland, Federal Civilian, Health and DoD sectors. Through our Human-Centered delivery methodology, we are fundamentally changing the expectations our Federal clients have for true shared accountability in solving their toughest mission challenges. As an employee owned company, we focus on investing in our employees to enable them to do the greatest work of their careers – and rewarding them for outstanding contributions to our growth. If you want to learn more about our story, visit http://www.steampunk.com.
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law. Steampunk participates in the E-Verify program.",4.6,"steampunk
4.6","Washington, DC","McLean, VA",201 to 500 employees,2003,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Research Data Analyst,$38K-$75K (Glassdoor est.),"LOC_HUP-Hospital of the University of Pennsylvania Req ID: 82044

Shift: Days

Employment Status: Regular - Full Time
Job Summary
The Research Data Analyst will participate in studies of brain MRI data and the genetic basis of brain structure and function. The degree of independence and leadership over projects will depend on the individual's past experience. Planned studies are based on large, pre-existing datasets, so the work will be focused on data analysis rather than data collection. For example, one project investigates the role of schizophrenia risk genes in mediating the growth of different areas of the human brain across the lifespan. Experience with neuroimaging, transcriptomics or genetics will be beneficial but is not required. Likewise, experience with data analysis using software such as R, Python or MATLAB (or equivalent) will be beneficial but is not required. Openings are available for a research assistant, data analyst or post-doctoral fellow. All work will be under the direct supervision of Dr. Alexander-Bloch. For more details, seehttps://www.research.chop.edu/brain-gene-development-lab.
Job Responsibilities
Participate in research by analyzing, abstracting, entering, and presenting data using research databases.
Review patient charts and record and summarize data clearly and concisely with 100% accuracy.
Analyze and abstract data with 100% accuracy.
Enter abstracted data into database with 100% accuracy
Coordinate abstract writing and presentation as required.
Monitor and maintain research database.
Act as divisional resource for research database management.
Keep up-to-date with all possible database capabilities as well as related software and technology.
Participate in clinical research within area and in other activities to support the project.
Perform other related duties as a result of the research performed, such as literature searches, etc.
Job Responsibilities (Continued)
Job Responsibilities (Continued)
Required Licenses, Certifications, Registrations
None
Required Education and Experience
Required Education: BA/BS degree in Mathematics, Statistics, Computer Science, or Information Technology, or an equivalent combination of education and experience.

Required Experience: Two years of experience with clinical databases and clinical research.
Preferred Education, Experience & Cert/Lic
Preferred Education: Masters degree
Additional Technical Requirements
Knowledge of medical terminology.
Attentive to detail and data accuracy; meticulous.
Ability to work independently with minimal guidance, exercising discretion and judgment.
Able to work accurately, work well with others and pay strict attention to detail.
Must be adaptable to do work which is varied and requires an intellectual and professional approach.
Requires a high degree of flexibility of skills and hours.
Experience with computer programs including Microsoft Excel, Microsoft Access preferred.

All CHOP employees who work in a patient building or who provide patient care are required to receive an annual influenza vaccine unless they are granted a medical or religious exemption.

Children's Hospital of Philadelphia is committed to providing a safe and healthy environment for its patients, family members, visitors and employees. In an effort to achieve this goal, employment at Children's Hospital of Philadelphia, other than for positions with regularly scheduled hours in New Jersey, is contingent upon an attestation that the job applicant does not use tobacco products or nicotine in any form and a negative nicotine screen (the latter occurs after a job offer).

Children's Hospital of Philadelphia is an equal opportunity employer. We do not discriminate on the basis of race, color, gender, gender identity, sexual orientation, age, religion, national or ethnic origin, disability or protected veteran status.

VEVRAA Federal Contractor/Seeking priority referrals for protected veterans. Please contact our hiring official with any referrals or questions.

CHOP Careers Contact

Talent Acquisition

2716 South Street, 6th Floor

Philadelphia, PA 19146

Phone: 866-820-9288

Email:TalentAcquisition@email.chop.edu",3.7,"Children's Hospital of Philadelphia
3.7","Philadelphia, PA","Philadelphia, PA",1001 to 5000 employees,1855,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1
Data Analyst,$38K-$75K (Glassdoor est.),"As we navigate through these unprecedented times, MCM’s focus continues to be our commitment to our Consumers and Employees. Over the past couple of weeks our teams have worked diligently to ensure wherever possible our employees were able to move to 100% remote work and our Consumers were still supported.

MCM continues to hire in areas which aid in the support of our Consumers and Employees. We have also leveraged our digital capabilities to continue to provide a great recruiting experience. As an applicant, you may be asked to complete a phone screen, or a virtual interview and our Recruiting Team is committed to supporting any questions you may have throughout the Interview process.

Now more than ever, we have a high demand for goal-driven, motivated individuals to join our team.

The Data Analyst is primarily responsible for using data extraction tools, largely Excel, SQL, and Python to perform in-depth analysis of programs and opportunities in the business. The Data Analyst will make recommendations to improve the operational processes based on their analysis and may design strategies to implement those recommendations. The analyst will then coordinate with other stakeholders to ensure the implementations meet the needs of the business. The primary area of focus for the data analyst is working with data related to Encore Advantage’s customers and tailoring strategies to best serve them.

The position is also responsible for creating and monitoring reports to identify trends, issues and opportunities.

Responsibilities:
Create and monitor reports to identify issues, trends, and opportunities.
Extract and analyze data to support business initiatives (e.g. profitability, performance and variance analysis).
Recommend improvements related to business profitability or processes.
Collaborate with relevant stakeholders to design and execute new strategies
Qualifications:

Required: Bachelor; Quantitative field",3.2,"Encore Capital Group
3.2","San Diego, CA","San Diego, CA",5001 to 10000 employees,1953,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),"PRA Group, PRA Group (Canada)"
"Data Analyst, Monetization",$52K-$95K (Glassdoor est.),"Looking for an innovative, creative, passionate, and fun company in OC? Then, let us introduce ourselves. We are MobilityWare and we make fun for a living! Our mobile games have been rocking the app store since its inception and we regularly show up in top lists for most popular games. We recently reached over 350 million downloads across our portfolio of games!

We have been voted 2015, 2016, 2017 & 2018 Best Places to Work in Orange County by the Orange County Business Journal and OC Register! Headquartered in Irvine, CA., our flagship game, Solitaire, was released on the day the App Store opened in 2008. Other titles include Blackjack, FreeCell, Jigsaw Puzzle and Spider Solitaire, to name a few. Our mission is to bring JOY to others one game at a time.

Position Summary

As a Data Analyst focusing on ad monetization, you will be responsible for managing all aspects of the advertising funnel for monetization. By leveraging analytics, statistical analysis and industry trends, you work will directly impact the revenue growth at MobilityWare. You will be the expert in understanding monetization trends in our games and identify areas where we can expand monetization including identifying new GEO opportunities, placements for advertisements and deficiencies with ad monetization. You will work closely with both Marketing and Product teams to help facilitate revenue and user growth through analysis, data visualizations and statistical models, leveraging large amounts of user and advertising data. Additionally, you will be expected to work with DBAs and data engineering teams to ensure data quality and events are in place to create actionable insights.

Job Responsibilities
Data visualizations and ad hoc analyses to facilitate revenue growth
GEO/user segmentation to identify new opportunities for revenue and user base growth
Working with ad providers to optimize yield
Lifetime value modeling including IAP and ad-based apps
Ad waterfall management and optimization
Qualifications
Bachelor's degree (advanced preferred) in a quantitative field such as Statistics, Math, Economics or in Computer Science with Modeling/Data Science coursework
Advanced SQL skills
Experience using relational databases, visualization tools and customer data platforms (CDP)
3+ Years Work Experience in gaming or mobile gaming analytics, marketing analytics or eCommerce including experience with building predictive models
Experience with statistical inference and advanced analytics techniques (A|B testing, ANOVA, regression, decision trees etc.)
Ability to work productively with others in a highly collaborative manner across multiple teams
Why you should work for us:
Awesome Perks: free lunch, free snacks, free drink, free Annual Company trip
Casual workplace - yes, flip flops and shorts are pretty much an everyday thing
Growth, growth, growth - we are growing and we would love for you to join us on the ride
We also want to take care of our team so we've got profit sharing incentives, medical, dental (100% paid), vision (100% paid), Unlimited PTO/Vacation, life insurance (100% paid), and 401K
Awesome office smack dab in the middle of OC and 2 minutes off the 5 freeway
Amazing talent: We've got some heavy hitters from the industry who embody both brilliance AND humility",4.5,"MobilityWare
4.5","Irvine, CA","Irvine, CA",51 to 200 employees,1990,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1
Data Analyst,$52K-$95K (Glassdoor est.),"Essential duties and Responsibilities:
Work with stakeholders in Growth, Marketing and Product to understand data and make decisions
Develop standardized dashboards and ad hoc reports to inform decision making
Validate data and ensure that we make accurate decisions
Design ETLs and data warehouse for efficiency and reusability
Oversees the design and structure of all intermediate computations
Develops and oversees standard methods for combining multiple data streams, even when the data is incomplete or two streams conflict with each other
Peer reviewing the designs and work of other analysts
Mentoring junior analysts
Creating a culture of best practices and quality
Required or Preferred Experience/Education:
Masters in Statistics, Math, Computer Science or other quantitative field (or equivalent experience)
Comfortable with experimental design
Knowledge of statistics
SQL skills
Extremely attentive to detail, data accuracy, and quality of output
Pythons Skill
Experience with a columnar DB, Redshift preferred
Experience with MySQL
Machine learning skills a plus
5+ years of experience
About Edmodo

Our mission is to connect all learners to the people and resources needed to achieve their full potential. We are the world's leading global education network that provides communication, collaboration, and coaching tools for all members of the school community. We were founded in 2008 and currently have over 90 million members across 350,000+ schools in 150 countries.

So join the team that is changing how teachers and students learn - change lives, build your career and rack up the karma.

Edmodo is an equal opportunity employer and welcomes applications from all qualified individuals regardless of race, sex, disability, religion/belief, sexual orientation or age

Please note: Though submitting a resume to Edmodo implies that you are interested in a position(s), it does not imply that you are an applicant. You are not considered an applicant until you have been contacted directly by a Human Resources representative requesting that you begin the designated application process, which may involve phone and/or in-person interview(s), job-related testing, and background checking.

Edmodo does not accept unsolicited resumes from external recruiters or employment agencies. In the absence of a signed Recruitment Services Agreement, Edmodo will not consider or agree to payment of any recruiter or agency fee. In the event a recruiter or agency submits a resume or candidate without a previously signed agreement, Edmodo explicitly reserves the right to pursue and hire those candidate(s) without any financial obligation to the recruiter or agency.",3.8,"Edmodo
3.8","San Mateo, CA","San Mateo, CA",51 to 200 employees,2008,Company - Private,Education Training Services,Education,$5 to $10 million (USD),-1
Data Analyst,$52K-$95K (Glassdoor est.),"Data Analyst
Jacob France Institute
Vacancy Number 301057


Position Type: Contingent II exempt grant-funded position with benefits package
Opens: 06/26/20 Closes: Open Until Filled

Salary: Commensurate with qualifications

Position is open until filled, and applications received by July 8, 2020 will receive priority consideration.


The Data Analyst will provide on-site technical assistance for the Temporary Cash Assistance (TCA) and workforce development programs at the Baltimore City Department of Social Services (BCDSS). Manage a standing portfolio of reports and analyses, design new analyses, implement new strategies for producing and delivering business intelligence, and provide support for new, innovative workforce development programs. In a given month, BCDSS provides cash assistance to nearly 7,000 needy families and offers training and job placement services to those who are able to participate in the workforce. The Data Analyst will help agency leadership to track its progress in moving Temporary Cash Assistance (TCA) customers into full-time work, assess investments in various workforce development programs, and monitor the performance of contractors providing services to TCA customers. This is an excellent opportunity for the right candidate to strengthen his/her skills as an analyst, a policy advisor, and a leader. The Data Analyst will work directly with the Director of Strategic Planning and Program Management in the Family Investment Administration and the Assistant Director of the Office of Innovation.

We look forward to receiving your required electronic application with a cover letter and resume and learning about your interest in and qualifications for our vacancy. Please save your required cover letter and resume as one document and attach it in the resume location.

Key Responsibilities:
• Aid in ongoing performance management by collecting and interpreting data from various sources; generating reports on a weekly, monthly, and quarterly basis to clearly document and communicate FIA performance; and analyzing data to identify trends and challenges.
• Automating business intelligence reports. The Data Analyst will collaborate with BCDSS staff to automate existing data products using R programming. This includes documenting business rules, writing scripts in R to clean, analyze, present, and deliver data and establishing corresponding data management practices. Training in R will be provided, but an interest in and facility with large data sets (>5,000 records) is required.
• Providing guidance and technical assistance with major policy and programmatic initiatives. The Data Analyst will use his/her knowledge of workforce development and analytics to support new initiatives, such as implementation of the Workforce Innovation and Opportunity Act (WIOA) and a Two-Generation Approach to reducing poverty.
• Designing and implementing new business processes. The Data Analyst will apply process improvement principles to review, redesign and improve business processes related to workforce development.

Qualifications:

Education: Baccalaureate degree in Statistics, Public Administration, Public Policy, Public Health, Data Science, or other related field/discipline required. Master's degree in Statistics, Public Administration, Public Policy, Public Health, Data Science, or other related field/discipline preferred.

Experience: Two years of professional experience, with at least one year of experience cleaning, analyzing, and visualizing data using R, Excel, Tableau, Microsoft Power BI, Qlik, Alteryx or other business intelligence/statistical software required. Three years of experience cleaning, analyzing, and visualizing data using Excel, Tableau, Microsoft Power BI, Qlik, Alteryx or other business intelligence software preferred.

Required Knowledge, Skills and Abilities: Advanced skill in Excel. Interest and willingness to learn new technology, including the R programming language. Strong oral and written communication skills. Possess strong data analysis and problem solving skills. Highly accurate and detailed oriented. Possess growth mindset and willingness to learn. Demonstrate initiative, organizational skills, and ability to work well under pressure. Demonstrate ability to collaborate and work effectively in a team environment. Demonstrate commitment to racial equity and cultural diversity.

The University of Baltimore (""UB"" or ""University"") does not discriminate on the basis of sex, gender, race, religion, age, disability, national origin, ethnicity, sexual orientation, gender identity, or other legally protected characteristics in its programs, activities or employment practices. UB is an Equal Opportunity/Affirmative Action/ADA Compliant Employer & Title IX Institution.

We appreciate your interest in our recruitment. Please review the information below before you visit http://www.ubalt.edu/candidate_gateway/erecruit.html to apply.


We need to receive your electronic application in our system by the vacancy closing date in order to consider you for the vacancy. Information follows about submitting the electronic application and attaching your required cover letter and resume.


Applicant Instructions: Using Candidate Gateway to View and Apply for UB Vacancies


The Candidate Gateway system serves as your connection to the University of Baltimore’s job application process. It is a free, safe and secure way for you to apply for the job you want, and it allows the Office of Human Resources to maintain accurate records. Your use of the system does not require you to surrender any of your rights to privacy or confidentiality during the application process. Only qualified members of UB’s Human Resources team and members of the relevant search committee can access your application information. The search committee will not have access to any information you provide to HR for affirmative action reporting purposes.

Please read and print the information below before you apply, and refer to it as you enter your application.

NAVIGATION

A - COVER LETTER AND RESUME ATTACHMENT AND UPLOAD

Before you apply:

• Save one PDF or Word file with your cover letter, resume, and any additional information you would like to have considered.


When you apply:

•In Candidate Gateway: Click “Browse” to access the Word or PDF document you saved with all of your documents.
•Then, click “Upload” to attach it.
•Click “Continue” to continue the application process.

B - ENTER DATA ON THE FOLLOWING PAGES:

Each page shows this display:
Previous Save Submit Close Application Careers Home NEXT

above and below the required data for the four categories shown above.

Click “Save” to save the data you entered on that page. The message “You have successfully submitted your job application.” confirms only that you entered that page of information into the system. You must click “Next” to continue and complete the entire application process.

1. Current and Prior Employment/Work Experience:

•Enter employment information relevant to your position of interest.
•You can use the first day of the month wherever dates are required.
•After you enter your work experience, click “Save,” then click “Next.”

2. Education/Education History and References:

•Use the dropdown to enter your highest education level. Entering this information is required.
•Then, only college and university information is required. Click the plus sign to the left of the “Postsecondary Education” link to enter that information.
•For country, enter USA or click the hourglass to select another country.
•You can use the first day of the month wherever dates are required.
•Click the plus sign to the left of ""References"" to enter two professional references.
•After you enter your education information and references, click “Save,” then click “Next.”

3. How did you find out about us/how did you find out about the job?

•After you enter this information, click “Save,” then click “Next.”

4. Online Questionnaire/Application Questionnaire: Answer the questions requiring a yes or no response. After you answer them, click “Submit.” This leads you to the Submit Online Application page.

C – SUBMIT ONLINE APPLICATION

To apply for your selected job: When you reach the “Submit Online Application” page shown below, you must click “I agree to these terms” and then click the “Submit” button at the end of the screen. After you click “Submit,” then you will see this information at the top of your screen:

My Applications
Thank you for your interest in employment at the University of Baltimore. HR will process your application documents for the search committee’s consideration.
Note: This screen will also show additional information about the selection process and Office of Human Resources contact information.

Questions/Help
If you have trouble viewing our job postings or applying for the vacancy, contact ubhrcareers@ubalt.edu for assistance.

TO APPLY:

External applicants: Review the vacancy announcement at http://www.ubalt.edu/candidate_gateway/erecruit.html and click the external applicant link to apply.

Internal applicants (students taking classes at UB and current employees) with login and password for MyUB: use the internal applicant link, log into My UB, then click the “View or Apply for Job Positions” link on the left.

UB is an Equal Opportunity/Affirmative Action/ADA Compliant Employer & Title IX Institution.

http://www.ubalt.edu/hr
Never use the Internet Explorer “Back” and “Forward” arrows to navigate. You will lose the information you have submitted.
To navigate between pages, use the “Next,” “Previous,” and “Return to Previous Page” buttons.
Use the “Save” button to save your information so you can return to it later and complete your application. Using “Save” does not complete the process to apply for a job opening.
UB is an Equal Opportunity/Affirmative Action/ADA Compliant Employer & Title IX Institution.

The University of Baltimore (""UB"" or ""University"") does not discriminate on the basis of sex, gender, race, religion, age, disability, national origin, ethnicity, sexual orientation, gender identity, or other legally protected characteristics in its programs, activities or employment practices.",3.8,"University of Baltimore
3.8","Baltimore, MD","Baltimore, MD",51 to 200 employees,1925,College / University,Colleges & Universities,Education,$10 to $25 million (USD),-1
Data Analyst,$52K-$95K (Glassdoor est.),"Data Analyst

Post #

7150

Company

Health Research Inc. (HRI) Roswell Park Division

Department

Pharmacology & Therapeutics

Hours/Shift

Full-time; Days

Salary

HRI offers a competitive salary and a comprehensive benefits package.

Description of Duties

The Data Analyst collects, enters and analyzes data in customer software systems, maintains databases, and completes ad-hoc data requests. The Data Analyst also works with other Decision Support team members and organization staff to complete high profile projects, completes timely data submissions with accuracy, and operates and manages various software programs. They diagnose and remedy custom software or procedural related problems and secure and store large volumes of data for submission and analysis on a regular on-going basis.

Qualifications

Applicants must have a Bachelor’s degree and the equivalent of three years of full-time experience in data management, custom software applications and data analysis. The preferred candidate will have a M.S. or Ph.D. in Clinical Pharmacology, Pharmaceutical Sciences, or Pharmacometrics, two years experience in pharmaceutical industry or academia in the related disciplines of Clinical Pharmacology, PK/PD or Quantitative Systems Pharmacology, and experience working with clinical data and/or clinical trials. They will also have sound knowledge of PK/PD principles, strong PK/PD modeling and simulation skills and proficiency with common pharmacometric and statistical software, such as NONMEM, Phoenix, ADAPT, R, SAS and SPSS. They will be Independent and self-motivated , will have excellent verbal and written communication skills, and will have the ability to accurately present PK/PD findings in presentations and manuscripts.

This is a grant-funded position. Compliance with funding requirements such as time and effort reporting, grant deliverables, and contract deliverables is required.

Health Research Incorporated (HRI) Roswell Park Division participates in the E-Verify program.

Affirmative Action/Equal Opportunity Employer/Qualified Individuals with Disabilities/Qualified Protected Veterans

Apply Online",3.4,"Rpci
3.4","Buffalo, NY","Buffalo, NY",1001 to 5000 employees,-1,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1
